,Organisatie,Functie,persnr,Kalenderjaar,maand,Dienstverband,Onderwijskwalificatie,fte,kwartaal,Datum
81,FEB,Docent 1,9014766526148376477,2021,10,Vast,Basiskwalificatie Onderwijs (BKO),0.1,Q4,2021 Q4
82,FEB,Docent 1,9014766526148376477,2021,11,Vast,Basiskwalificatie Onderwijs (BKO),0.1,Q4,2021 Q4
83,FEB,Docent 1,9014766526148376477,2021,12,Vast,Basiskwalificatie Onderwijs (BKO),0.1,Q4,2021 Q4
84,FEB,Docent 1,9014766526148376477,2022,1,Vast,Basiskwalificatie Onderwijs (BKO),0.1,Q1,2022 Q1
85,FEB,Docent 1,9014766526148376477,2022,2,Vast,Basiskwalificatie Onderwijs (BKO),0.1,Q1,2022 Q1
86,FEB,Docent 1,9014766526148376477,2022,3,Vast,Basiskwalificatie Onderwijs (BKO),0.1,Q1,2022 Q1
87,FEB,Docent 1,9014766526148376477,2022,4,Vast,Basiskwalificatie Onderwijs (BKO),0.1,Q2,2022 Q2
88,FEB,Docent 1,9014766526148376477,2022,5,Vast,Basiskwalificatie Onderwijs (BKO),0.1,Q2,2022 Q2
89,FEB,Docent 1,9014766526148376477,2022,6,Vast,Basiskwalificatie Onderwijs (BKO),0.32889999999999997,Q2,2022 Q2
90,FEB,Docent 1,9014766526148376477,2022,7,Vast,Basiskwalificatie Onderwijs (BKO),0.32889999999999997,Q3,2022 Q3
91,FEB,Docent 1,9014766526148376477,2022,8,Vast,Basiskwalificatie Onderwijs (BKO),0.32889999999999997,Q3,2022 Q3
432,FEB,Docent 2,6842305629248210327,2020,1,Vast,Basiskwalificatie Onderwijs (BKO),0.5,Q1,2020 Q1
433,FEB,Docent 2,6842305629248210327,2020,2,Vast,Basiskwalificatie Onderwijs (BKO),0.5,Q1,2020 Q1
434,FEB,Docent 2,6842305629248210327,2020,3,Vast,Basiskwalificatie Onderwijs (BKO),0.5,Q1,2020 Q1
435,FEB,Docent 2,6842305629248210327,2020,4,Vast,Basiskwalificatie Onderwijs (BKO),0.5,Q2,2020 Q2
436,FEB,Docent 2,6842305629248210327,2020,5,Vast,Basiskwalificatie Onderwijs (BKO),0.5,Q2,2020 Q2
437,FEB,Docent 2,6842305629248210327,2020,6,Vast,Basiskwalificatie Onderwijs (BKO),0.5,Q2,2020 Q2
438,FEB,Docent 2,6842305629248210327,2020,7,Vast,Basiskwalificatie Onderwijs (BKO),0.5,Q3,2020 Q3
439,FEB,Docent 2,6842305629248210327,2020,8,Vast,Basiskwalificatie Onderwijs (BKO),0.5,Q3,2020 Q3
440,FEB,Docent 2,6842305629248210327,2020,9,Vast,Basiskwalificatie Onderwijs (BKO),0.5,Q3,2020 Q3
441,FEB,Docent 2,6842305629248210327,2020,10,Vast,Basiskwalificatie Onderwijs (BKO),0.5,Q4,2020 Q4
442,FEB,Docent 2,6842305629248210327,2020,11,Vast,Basiskwalificatie Onderwijs (BKO),0.5,Q4,2020 Q4
443,FEB,Docent 2,6842305629248210327,2020,12,Vast,Basiskwalificatie Onderwijs (BKO),0.5,Q4,2020 Q4
444,FEB,Docent 2,6842305629248210327,2021,1,Vast,Basiskwalificatie Onderwijs (BKO),0.5,Q1,2021 Q1
445,FEB,Docent 2,6842305629248210327,2021,2,Vast,Basiskwalificatie Onderwijs (BKO),0.5,Q1,2021 Q1
446,FEB,Docent 2,6842305629248210327,2021,3,Vast,Basiskwalificatie Onderwijs (BKO),0.5,Q1,2021 Q1
447,FEB,Docent 2,6842305629248210327,2021,4,Vast,Basiskwalificatie Onderwijs (BKO),0.5,Q2,2021 Q2
448,FEB,Docent 2,6842305629248210327,2021,5,Vast,Basiskwalificatie Onderwijs (BKO),0.5,Q2,2021 Q2
449,FEB,Docent 2,6842305629248210327,2021,6,Vast,Basiskwalificatie Onderwijs (BKO),0.5,Q2,2021 Q2
450,FEB,Docent 2,6842305629248210327,2021,7,Vast,Basiskwalificatie Onderwijs (BKO),0.5,Q3,2021 Q3
451,FEB,Docent 2,6842305629248210327,2021,8,Vast,Basiskwalificatie Onderwijs (BKO),0.5,Q3,2021 Q3
452,FEB,Docent 2,6842305629248210327,2021,9,Vast,Basiskwalificatie Onderwijs (BKO),0.5,Q3,2021 Q3
453,FEB,Docent 2,6842305629248210327,2021,10,Vast,Basiskwalificatie Onderwijs (BKO),0.5,Q4,2021 Q4
454,FEB,Docent 2,6842305629248210327,2021,11,Vast,Basiskwalificatie Onderwijs (BKO),0.5,Q4,2021 Q4
455,FEB,Docent 2,6842305629248210327,2021,12,Vast,Basiskwalificatie Onderwijs (BKO),0.5,Q4,2021 Q4
456,FEB,Docent 2,6842305629248210327,2022,1,Vast,Basiskwalificatie Onderwijs (BKO),0.5,Q1,2022 Q1
457,FEB,Docent 2,6842305629248210327,2022,2,Vast,Basiskwalificatie Onderwijs (BKO),0.5,Q1,2022 Q1
458,FEB,Docent 2,6842305629248210327,2022,3,Vast,Basiskwalificatie Onderwijs (BKO),0.5,Q1,2022 Q1
459,FEB,Docent 2,6842305629248210327,2022,4,Vast,Basiskwalificatie Onderwijs (BKO),0.5,Q2,2022 Q2
460,FEB,Docent 2,6842305629248210327,2022,5,Vast,Basiskwalificatie Onderwijs (BKO),0.5,Q2,2022 Q2
461,FEB,Docent 2,6842305629248210327,2022,6,Vast,Basiskwalificatie Onderwijs (BKO),0.5,Q2,2022 Q2
462,FEB,Docent 2,6842305629248210327,2022,7,Vast,Basiskwalificatie Onderwijs (BKO),0.5,Q3,2022 Q3
463,FEB,Docent 2,6842305629248210327,2022,8,Vast,Basiskwalificatie Onderwijs (BKO),0.5,Q3,2022 Q3
468,FEB,Docent 2,-1696614765655960121,2020,1,Tijdelijk,Geen,0.2,Q1,2020 Q1
469,FEB,Docent 2,-1696614765655960121,2020,2,Tijdelijk,Geen,0.2,Q1,2020 Q1
470,FEB,Docent 2,-1696614765655960121,2020,3,Tijdelijk,Geen,0.2,Q1,2020 Q1
471,FEB,Docent 2,-1696614765655960121,2020,4,Tijdelijk,Geen,0.2,Q2,2020 Q2
472,FEB,Docent 2,-1696614765655960121,2020,5,Tijdelijk,Geen,0.2,Q2,2020 Q2
473,FEB,Docent 2,-1696614765655960121,2020,6,Tijdelijk,Geen,0.2,Q2,2020 Q2
474,FEB,Docent 2,-1696614765655960121,2020,7,Tijdelijk,Geen,0.2,Q3,2020 Q3
475,FEB,Docent 2,-1696614765655960121,2020,8,Tijdelijk,Geen,0.2,Q3,2020 Q3
476,FEB,Docent 2,-1696614765655960121,2020,9,Tijdelijk,Geen,0.2,Q3,2020 Q3
477,FEB,Docent 2,-1696614765655960121,2020,10,Tijdelijk,Geen,0.2,Q4,2020 Q4
478,FEB,Docent 2,-1696614765655960121,2020,11,Tijdelijk,Geen,0.2,Q4,2020 Q4
479,FEB,Docent 2,-1696614765655960121,2020,12,Tijdelijk,Geen,0.2,Q4,2020 Q4
480,FEB,Docent 2,-1696614765655960121,2021,1,Tijdelijk,Geen,0.2,Q1,2021 Q1
481,FEB,Docent 2,-1696614765655960121,2021,2,Tijdelijk,Geen,0.2,Q1,2021 Q1
482,FEB,Docent 2,-1696614765655960121,2021,3,Tijdelijk,Geen,0.2,Q1,2021 Q1
483,FEB,Docent 2,-1696614765655960121,2021,4,Tijdelijk,Geen,0.2,Q2,2021 Q2
484,FEB,Docent 2,-1696614765655960121,2021,5,Tijdelijk,Geen,0.2,Q2,2021 Q2
485,FEB,Docent 2,-1696614765655960121,2021,6,Tijdelijk,Geen,0.2,Q2,2021 Q2
486,FEB,Docent 2,-1696614765655960121,2021,7,Tijdelijk,Geen,0.2,Q3,2021 Q3
487,FEB,Docent 2,-1696614765655960121,2021,8,Tijdelijk,Geen,0.2,Q3,2021 Q3
488,FEB,Docent 2,-1696614765655960121,2021,9,Tijdelijk,Geen,0.2,Q3,2021 Q3
489,FEB,Docent 2,-1696614765655960121,2021,10,Tijdelijk,Geen,0.2,Q4,2021 Q4
490,FEB,Docent 2,-1696614765655960121,2021,11,Tijdelijk,Geen,0.2,Q4,2021 Q4
491,FEB,Docent 2,-1696614765655960121,2021,12,Tijdelijk,Geen,0.2,Q4,2021 Q4
492,FEB,Docent 2,-1696614765655960121,2022,1,Tijdelijk,Geen,0.2,Q1,2022 Q1
493,FEB,Docent 2,-1696614765655960121,2022,2,Tijdelijk,Geen,0.2,Q1,2022 Q1
494,FEB,Docent 2,-1696614765655960121,2022,3,Tijdelijk,Geen,0.2,Q1,2022 Q1
495,FEB,Docent 2,-1696614765655960121,2022,4,Tijdelijk,Geen,0.2,Q2,2022 Q2
496,FEB,Docent 2,-1696614765655960121,2022,5,Tijdelijk,Geen,0.2,Q2,2022 Q2
497,FEB,Docent 2,-1696614765655960121,2022,6,Tijdelijk,Geen,0.2,Q2,2022 Q2
498,FEB,Docent 2,-1696614765655960121,2022,7,Tijdelijk,Geen,0.2,Q3,2022 Q3
499,FEB,Docent 2,-1696614765655960121,2022,8,Tijdelijk,Geen,0.2,Q3,2022 Q3
504,FEB,Docent 2,-3189606768587858476,2020,1,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q1,2020 Q1
505,FEB,Docent 2,-3189606768587858476,2020,2,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q1,2020 Q1
506,FEB,Docent 2,-3189606768587858476,2020,3,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q1,2020 Q1
507,FEB,Docent 2,-3189606768587858476,2020,4,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q2,2020 Q2
508,FEB,Docent 2,-3189606768587858476,2020,5,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q2,2020 Q2
509,FEB,Docent 2,-3189606768587858476,2020,6,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q2,2020 Q2
510,FEB,Docent 2,-3189606768587858476,2020,7,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q3,2020 Q3
511,FEB,Docent 2,-3189606768587858476,2020,8,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q3,2020 Q3
512,FEB,Docent 2,-3189606768587858476,2020,9,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q3,2020 Q3
513,FEB,Docent 2,-3189606768587858476,2020,10,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q4,2020 Q4
514,FEB,Docent 2,-3189606768587858476,2020,11,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q4,2020 Q4
515,FEB,Docent 2,-3189606768587858476,2020,12,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q4,2020 Q4
516,FEB,Docent 2,-3189606768587858476,2021,1,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q1,2021 Q1
517,FEB,Docent 2,-3189606768587858476,2021,2,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q1,2021 Q1
518,FEB,Docent 2,-3189606768587858476,2021,3,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q1,2021 Q1
519,FEB,Docent 2,-3189606768587858476,2021,4,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q2,2021 Q2
520,FEB,Docent 2,-3189606768587858476,2021,5,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q2,2021 Q2
521,FEB,Docent 2,-3189606768587858476,2021,6,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q2,2021 Q2
522,FEB,Docent 2,-3189606768587858476,2021,7,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q3,2021 Q3
523,FEB,Docent 2,-3189606768587858476,2021,8,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q3,2021 Q3
524,FEB,Docent 2,-3189606768587858476,2021,9,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q3,2021 Q3
525,FEB,Docent 2,-3189606768587858476,2021,10,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q4,2021 Q4
526,FEB,Docent 2,-3189606768587858476,2021,11,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q4,2021 Q4
527,FEB,Docent 2,-3189606768587858476,2021,12,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q4,2021 Q4
528,FEB,Docent 2,-3189606768587858476,2022,1,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q1,2022 Q1
529,FEB,Docent 2,-3189606768587858476,2022,2,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q1,2022 Q1
530,FEB,Docent 2,-3189606768587858476,2022,3,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q1,2022 Q1
531,FEB,Docent 2,-3189606768587858476,2022,4,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q2,2022 Q2
532,FEB,Docent 2,-3189606768587858476,2022,5,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q2,2022 Q2
533,FEB,Docent 2,-3189606768587858476,2022,6,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q2,2022 Q2
534,FEB,Docent 2,-3189606768587858476,2022,7,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q3,2022 Q3
535,FEB,Docent 2,-3189606768587858476,2022,8,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q3,2022 Q3
103,FEB,Docent 1,-540451690430599944,2020,8,Tijdelijk,Geen,0.22581,Q3,2020 Q3
104,FEB,Docent 1,-540451690430599944,2020,9,Tijdelijk,Geen,0.3684,Q3,2020 Q3
105,FEB,Docent 1,-540451690430599944,2020,10,Tijdelijk,Geen,0.36839,Q4,2020 Q4
106,FEB,Docent 1,-540451690430599944,2020,11,Tijdelijk,Geen,0.3684,Q4,2020 Q4
107,FEB,Docent 1,-540451690430599944,2020,12,Tijdelijk,Geen,0.36839,Q4,2020 Q4
108,FEB,Docent 1,-540451690430599944,2021,1,Tijdelijk,Geen,0.2,Q1,2021 Q1
109,FEB,Docent 1,-540451690430599944,2021,2,Tijdelijk,Geen,0.2,Q1,2021 Q1
110,FEB,Docent 1,-540451690430599944,2021,3,Tijdelijk,Geen,0.2,Q1,2021 Q1
111,FEB,Docent 1,-540451690430599944,2021,4,Tijdelijk,Geen,0.2,Q2,2021 Q2
112,FEB,Docent 1,-540451690430599944,2021,5,Tijdelijk,Geen,0.2,Q2,2021 Q2
113,FEB,Docent 1,-540451690430599944,2021,6,Tijdelijk,Geen,0.2,Q2,2021 Q2
114,FEB,Docent 1,-540451690430599944,2021,7,Tijdelijk,Geen,0.2,Q3,2021 Q3
115,FEB,Docent 1,-540451690430599944,2021,8,Tijdelijk,Geen,0.2,Q3,2021 Q3
116,FEB,Docent 1,-540451690430599944,2021,9,Tijdelijk,Geen,0.2,Q3,2021 Q3
117,FEB,Docent 1,-540451690430599944,2021,10,Tijdelijk,Geen,0.2,Q4,2021 Q4
118,FEB,Docent 1,-540451690430599944,2021,11,Tijdelijk,Geen,0.2,Q4,2021 Q4
119,FEB,Docent 1,-540451690430599944,2021,12,Tijdelijk,Geen,0.2,Q4,2021 Q4
120,FEB,Docent 1,-540451690430599944,2022,1,Tijdelijk,Geen,0.2,Q1,2022 Q1
121,FEB,Docent 1,-540451690430599944,2022,2,Tijdelijk,Geen,0.2,Q1,2022 Q1
122,FEB,Docent 1,-540451690430599944,2022,3,Tijdelijk,Geen,0.2,Q1,2022 Q1
123,FEB,Docent 1,-540451690430599944,2022,4,Tijdelijk,Geen,0.2,Q2,2022 Q2
124,FEB,Docent 1,-540451690430599944,2022,5,Tijdelijk,Geen,0.2,Q2,2022 Q2
125,FEB,Docent 1,-540451690430599944,2022,6,Tijdelijk,Geen,0.2,Q2,2022 Q2
126,FEB,Docent 1,-540451690430599944,2022,7,Tijdelijk,Geen,0.2,Q3,2022 Q3
127,FEB,Docent 1,-540451690430599944,2022,8,Tijdelijk,Geen,0.2,Q3,2022 Q3
1201,FEB,Docent 3,-4206884015284880018,2022,2,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q1,2022 Q1
1202,FEB,Docent 3,-4206884015284880018,2022,3,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q1,2022 Q1
1203,FEB,Docent 3,-4206884015284880018,2022,4,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q2,2022 Q2
1204,FEB,Docent 3,-4206884015284880018,2022,5,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q2,2022 Q2
1205,FEB,Docent 3,-4206884015284880018,2022,6,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q2,2022 Q2
1206,FEB,Docent 3,-4206884015284880018,2022,7,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q3,2022 Q3
1207,FEB,Docent 3,-4206884015284880018,2022,8,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q3,2022 Q3
2208,FEB,Docent 4,-4206884015284880018,2020,1,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q1,2020 Q1
2209,FEB,Docent 4,-4206884015284880018,2020,2,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q1,2020 Q1
2210,FEB,Docent 4,-4206884015284880018,2020,3,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q1,2020 Q1
2211,FEB,Docent 4,-4206884015284880018,2020,4,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q2,2020 Q2
2212,FEB,Docent 4,-4206884015284880018,2020,5,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q2,2020 Q2
2213,FEB,Docent 4,-4206884015284880018,2020,6,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q2,2020 Q2
2214,FEB,Docent 4,-4206884015284880018,2020,7,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q3,2020 Q3
2215,FEB,Docent 4,-4206884015284880018,2020,8,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q3,2020 Q3
2216,FEB,Docent 4,-4206884015284880018,2020,9,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q3,2020 Q3
2217,FEB,Docent 4,-4206884015284880018,2020,10,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q4,2020 Q4
2218,FEB,Docent 4,-4206884015284880018,2020,11,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q4,2020 Q4
2219,FEB,Docent 4,-4206884015284880018,2020,12,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q4,2020 Q4
2220,FEB,Docent 4,-4206884015284880018,2021,1,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q1,2021 Q1
2221,FEB,Docent 4,-4206884015284880018,2021,2,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q1,2021 Q1
2222,FEB,Docent 4,-4206884015284880018,2021,3,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q1,2021 Q1
2223,FEB,Docent 4,-4206884015284880018,2021,4,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q2,2021 Q2
2224,FEB,Docent 4,-4206884015284880018,2021,5,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q2,2021 Q2
2225,FEB,Docent 4,-4206884015284880018,2021,6,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q2,2021 Q2
2226,FEB,Docent 4,-4206884015284880018,2021,7,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q3,2021 Q3
2227,FEB,Docent 4,-4206884015284880018,2021,8,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q3,2021 Q3
2228,FEB,Docent 4,-4206884015284880018,2021,9,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q3,2021 Q3
2229,FEB,Docent 4,-4206884015284880018,2021,10,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q4,2021 Q4
2230,FEB,Docent 4,-4206884015284880018,2021,11,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q4,2021 Q4
2231,FEB,Docent 4,-4206884015284880018,2021,12,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q4,2021 Q4
2232,FEB,Docent 4,-4206884015284880018,2022,1,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q1,2022 Q1
132,FEB,Docent 1,-8642193705037974276,2020,1,Vast,Seniorkwalificatie Onderwijs (SKO),1.0,Q1,2020 Q1
133,FEB,Docent 1,-8642193705037974276,2020,2,Vast,Seniorkwalificatie Onderwijs (SKO),1.0,Q1,2020 Q1
134,FEB,Docent 1,-8642193705037974276,2020,3,Vast,Seniorkwalificatie Onderwijs (SKO),1.0,Q1,2020 Q1
135,FEB,Docent 1,-8642193705037974276,2020,4,Vast,Seniorkwalificatie Onderwijs (SKO),1.0,Q2,2020 Q2
136,FEB,Docent 1,-8642193705037974276,2020,5,Vast,Seniorkwalificatie Onderwijs (SKO),1.0,Q2,2020 Q2
137,FEB,Docent 1,-8642193705037974276,2020,6,Vast,Seniorkwalificatie Onderwijs (SKO),1.0,Q2,2020 Q2
138,FEB,Docent 1,-8642193705037974276,2020,7,Vast,Seniorkwalificatie Onderwijs (SKO),1.0,Q3,2020 Q3
139,FEB,Docent 1,-8642193705037974276,2020,8,Vast,Seniorkwalificatie Onderwijs (SKO),1.0,Q3,2020 Q3
140,FEB,Docent 1,-8642193705037974276,2020,9,Vast,Seniorkwalificatie Onderwijs (SKO),1.0,Q3,2020 Q3
141,FEB,Docent 1,-8642193705037974276,2020,10,Vast,Seniorkwalificatie Onderwijs (SKO),1.0,Q4,2020 Q4
142,FEB,Docent 1,-8642193705037974276,2020,11,Vast,Seniorkwalificatie Onderwijs (SKO),1.0,Q4,2020 Q4
143,FEB,Docent 1,-8642193705037974276,2020,12,Vast,Seniorkwalificatie Onderwijs (SKO),1.0,Q4,2020 Q4
144,FEB,Docent 1,-8642193705037974276,2021,1,Vast,Seniorkwalificatie Onderwijs (SKO),1.0,Q1,2021 Q1
145,FEB,Docent 1,-8642193705037974276,2021,2,Vast,Seniorkwalificatie Onderwijs (SKO),1.0,Q1,2021 Q1
146,FEB,Docent 1,-8642193705037974276,2021,3,Vast,Seniorkwalificatie Onderwijs (SKO),1.0,Q1,2021 Q1
147,FEB,Docent 1,-8642193705037974276,2021,4,Vast,Seniorkwalificatie Onderwijs (SKO),1.0,Q2,2021 Q2
148,FEB,Docent 1,-8642193705037974276,2021,5,Vast,Seniorkwalificatie Onderwijs (SKO),1.0,Q2,2021 Q2
149,FEB,Docent 1,-8642193705037974276,2021,6,Vast,Seniorkwalificatie Onderwijs (SKO),1.0,Q2,2021 Q2
150,FEB,Docent 1,-8642193705037974276,2021,7,Vast,Seniorkwalificatie Onderwijs (SKO),1.0,Q3,2021 Q3
151,FEB,Docent 1,-8642193705037974276,2021,8,Vast,Seniorkwalificatie Onderwijs (SKO),1.0,Q3,2021 Q3
152,FEB,Docent 1,-8642193705037974276,2021,9,Vast,Seniorkwalificatie Onderwijs (SKO),1.0,Q3,2021 Q3
153,FEB,Docent 1,-8642193705037974276,2021,10,Vast,Seniorkwalificatie Onderwijs (SKO),1.0,Q4,2021 Q4
154,FEB,Docent 1,-8642193705037974276,2021,11,Vast,Seniorkwalificatie Onderwijs (SKO),1.0,Q4,2021 Q4
155,FEB,Docent 1,-8642193705037974276,2021,12,Vast,Seniorkwalificatie Onderwijs (SKO),1.0,Q4,2021 Q4
156,FEB,Docent 1,-8642193705037974276,2022,1,Vast,Seniorkwalificatie Onderwijs (SKO),1.0,Q1,2022 Q1
157,FEB,Docent 1,-8642193705037974276,2022,2,Vast,Seniorkwalificatie Onderwijs (SKO),1.0,Q1,2022 Q1
158,FEB,Docent 1,-8642193705037974276,2022,3,Vast,Seniorkwalificatie Onderwijs (SKO),1.0,Q1,2022 Q1
159,FEB,Docent 1,-8642193705037974276,2022,4,Vast,Seniorkwalificatie Onderwijs (SKO),1.0,Q2,2022 Q2
160,FEB,Docent 1,-8642193705037974276,2022,5,Vast,Seniorkwalificatie Onderwijs (SKO),1.0,Q2,2022 Q2
161,FEB,Docent 1,-8642193705037974276,2022,6,Vast,Seniorkwalificatie Onderwijs (SKO),1.0,Q2,2022 Q2
162,FEB,Docent 1,-8642193705037974276,2022,7,Vast,Seniorkwalificatie Onderwijs (SKO),1.0,Q3,2022 Q3
163,FEB,Docent 1,-8642193705037974276,2022,8,Vast,Seniorkwalificatie Onderwijs (SKO),1.0,Q3,2022 Q3
542,FEB,Docent 2,-4420690435078718481,2021,3,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q1,2021 Q1
543,FEB,Docent 2,-4420690435078718481,2021,4,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q2,2021 Q2
544,FEB,Docent 2,-4420690435078718481,2021,5,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q2,2021 Q2
545,FEB,Docent 2,-4420690435078718481,2021,6,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q2,2021 Q2
546,FEB,Docent 2,-4420690435078718481,2021,7,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q3,2021 Q3
547,FEB,Docent 2,-4420690435078718481,2021,8,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q3,2021 Q3
548,FEB,Docent 2,-4420690435078718481,2021,9,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q3,2021 Q3
549,FEB,Docent 2,-4420690435078718481,2021,10,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q4,2021 Q4
550,FEB,Docent 2,-4420690435078718481,2021,11,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q4,2021 Q4
551,FEB,Docent 2,-4420690435078718481,2021,12,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q4,2021 Q4
552,FEB,Docent 2,-4420690435078718481,2022,1,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q1,2022 Q1
553,FEB,Docent 2,-4420690435078718481,2022,2,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q1,2022 Q1
554,FEB,Docent 2,-4420690435078718481,2022,3,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q1,2022 Q1
555,FEB,Docent 2,-4420690435078718481,2022,4,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q2,2022 Q2
556,FEB,Docent 2,-4420690435078718481,2022,5,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q2,2022 Q2
557,FEB,Docent 2,-4420690435078718481,2022,6,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q2,2022 Q2
558,FEB,Docent 2,-4420690435078718481,2022,7,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q3,2022 Q3
559,FEB,Docent 2,-4420690435078718481,2022,8,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q3,2022 Q3
1212,FEB,Docent 3,-4420690435078718481,2020,1,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q1,2020 Q1
1213,FEB,Docent 3,-4420690435078718481,2020,2,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q1,2020 Q1
1214,FEB,Docent 3,-4420690435078718481,2020,3,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q1,2020 Q1
1215,FEB,Docent 3,-4420690435078718481,2020,4,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q2,2020 Q2
1216,FEB,Docent 3,-4420690435078718481,2020,5,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q2,2020 Q2
1217,FEB,Docent 3,-4420690435078718481,2020,6,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q2,2020 Q2
1218,FEB,Docent 3,-4420690435078718481,2020,7,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q3,2020 Q3
1219,FEB,Docent 3,-4420690435078718481,2020,8,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q3,2020 Q3
1220,FEB,Docent 3,-4420690435078718481,2020,9,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q3,2020 Q3
1221,FEB,Docent 3,-4420690435078718481,2020,10,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q4,2020 Q4
